"x","y","cluster"
3330316.935,-1158825.015,2
3351196.665,-1158825.015,2
3372076.395,-1158825.015,2
3392956.125,-1158825.015,2
3413835.855,-1158825.015,2
3434715.585,-1158825.015,2
3455595.315,-1158825.015,2
3476475.045,-1158825.015,2
3497354.775,-1158825.015,2
3518234.505,-1158825.015,2
3539114.235,-1158825.015,2
3559993.965,-1158825.015,2
3580873.695,-1158825.015,2
3601753.425,-1158825.015,2
3622633.155,-1158825.015,2
3643512.885,-1158825.015,2
3664392.615,-1158825.015,2
3685272.345,-1158825.015,2
3706152.075,-1158825.015,2
3727031.805,-1158825.015,2
3747911.535,-1158825.015,2
3768791.265,-1158825.015,2
3789670.995,-1158825.015,2
3810550.725,-1158825.015,2
3831430.455,-1158825.015,2
12183322.455,-1158825.015,9
12204202.185,-1158825.015,9
12225081.915,-1158825.015,9
12245961.645,-1158825.015,9
12266841.375,-1158825.015,9
12287721.105,-1158825.015,9
12308600.835,-1158825.015,9
12329480.565,-1158825.015,9
12350360.295,-1158825.015,9
12371240.025,-1158825.015,9
12392119.755,-1158825.015,9
12412999.485,-1158825.015,9
14459213.025,-1158825.015,9
14480092.755,-1158825.015,9
14500972.485,-1158825.015,9
14521852.215,-1158825.015,9
14542731.945,-1158825.015,9
14563611.675,-1158825.015,9
14584491.405,-1158825.015,9
14605371.135,-1158825.015,9
14626250.865,-1158825.015,9
14647130.595,-1158825.015,9
14668010.325,-1158825.015,9
14688890.055,-1158825.015,9
14709769.785,-1158825.015,9
14730649.515,-1158825.015,9
14751529.245,-1158825.015,9
14772408.975,-1158825.015,9
14793288.705,-1158825.015,9
-7882098.075,-1179704.745,10
-7861218.345,-1179704.745,10
-7840338.615,-1179704.745,10
-7819458.885,-1179704.745,10
-7798579.155,-1179704.745,10
-7777699.425,-1179704.745,10
-7756819.695,-1179704.745,8
-7735939.965,-1179704.745,8
-7715060.235,-1179704.745,8
-7694180.505,-1179704.745,8
-7673300.775,-1179704.745,8
-7652421.045,-1179704.745,8
-7631541.315,-1179704.745,8
-7610661.585,-1179704.745,8
-7589781.855,-1179704.745,8
-7568902.125,-1179704.745,8
-7548022.395,-1179704.745,8
-7527142.665,-1179704.745,8
-7506262.935,-1179704.745,8
-7485383.205,-1179704.745,8
-7464503.475,-1179704.745,8
-7443623.745,-1179704.745,8
-7422744.015,-1179704.745,8
-7401864.285,-1179704.745,8
-7380984.555,-1179704.745,8
-7360104.825,-1179704.745,8
-7339225.095,-1179704.745,8
-7318345.365,-1179704.745,8
-7297465.635,-1179704.745,8
-7276585.905,-1179704.745,8
-7255706.175,-1179704.745,8
-7234826.445,-1179704.745,8
-7213946.715,-1179704.745,8
-7193066.985,-1179704.745,8
-7172187.255,-1179704.745,8
-7151307.525,-1179704.745,8
-7130427.795,-1179704.745,8
-7109548.065,-1179704.745,8
-7088668.335,-1179704.745,8
-7067788.605,-1179704.745,8
-7046908.875,-1179704.745,8
-7026029.145,-1179704.745,8
-7005149.415,-1179704.745,8
-6984269.685,-1179704.745,8
-6963389.955,-1179704.745,8
-6942510.225,-1179704.745,8
-6921630.495,-1179704.745,8
-6900750.765,-1179704.745,8
-6879871.035,-1179704.745,8
-6858991.305,-1179704.745,8
-6838111.575,-1179704.745,8
-6817231.845,-1179704.745,8
-6796352.115,-1179704.745,8
-6775472.385,-1179704.745,8
-6754592.655,-1179704.745,8
-6733712.925,-1179704.745,8
-6712833.195,-1179704.745,8
-6691953.465,-1179704.745,8
-6671073.735,-1179704.745,8
-6650194.005,-1179704.745,8
-6629314.275,-1179704.745,8
-6608434.545,-1179704.745,8
-6587554.815,-1179704.745,8
-6566675.085,-1179704.745,8
-6545795.355,-1179704.745,8
-6524915.625,-1179704.745,8
-6504035.895,-1179704.745,8
-6483156.165,-1179704.745,8
-6462276.435,-1179704.745,8
-6441396.705,-1179704.745,8
-6420516.975,-1179704.745,8
-6399637.245,-1179704.745,8
-6378757.515,-1179704.745,8
-6357877.785,-1179704.745,8
-6336998.055,-1179704.745,8
-6316118.325,-1179704.745,8
-6295238.595,-1179704.745,8
-6274358.865,-1179704.745,8
-6253479.135,-1179704.745,8
-6232599.405,-1179704.745,8
-6211719.675,-1179704.745,8
-6190839.945,-1179704.745,8
-6169960.215,-1179704.745,8
-6149080.485,-1179704.745,8
-6128200.755,-1179704.745,8
-6107321.025,-1179704.745,8
-6086441.295,-1179704.745,8
-6065561.565,-1179704.745,8
-6044681.835,-1179704.745,8
-6023802.105,-1179704.745,8
-6002922.375,-1179704.745,8
-5982042.645,-1179704.745,8
-5961162.915,-1179704.745,8
-5940283.185,-1179704.745,8
-5919403.455,-1179704.745,8
-5898523.725,-1179704.745,8
-5877643.995,-1179704.745,8
-5856764.265,-1179704.745,8
-5835884.535,-1179704.745,8
-5815004.805,-1179704.745,8
-5794125.075,-1179704.745,8
-5773245.345,-1179704.745,8
-5752365.615,-1179704.745,8
-5731485.885,-1179704.745,8
-5710606.155,-1179704.745,8
-5689726.425,-1179704.745,8
-5668846.695,-1179704.745,8
-5647966.965,-1179704.745,8
-5627087.235,-1179704.745,8
-5606207.505,-1179704.745,8
-5585327.775,-1179704.745,8
-5564448.045,-1179704.745,8
-5543568.315,-1179704.745,8
-5522688.585,-1179704.745,8
-5501808.855,-1179704.745,8
-5480929.125,-1179704.745,8
-5460049.395,-1179704.745,8
-5439169.665,-1179704.745,8
-5418289.935,-1179704.745,8
-5397410.205,-1179704.745,8
-5376530.475,-1179704.745,8
-5355650.745,-1179704.745,8
-5334771.015,-1179704.745,8
-5313891.285,-1179704.745,8
-5293011.555,-1179704.745,8
-5272131.825,-1179704.745,8
-5251252.095,-1179704.745,8
-5230372.365,-1179704.745,8
-5209492.635,-1179704.745,8
-5188612.905,-1179704.745,8
-5167733.175,-1179704.745,8
-5146853.445,-1179704.745,7
-5125973.715,-1179704.745,7
-5105093.985,-1179704.745,7
-5084214.255,-1179704.745,7
-5063334.525,-1179704.745,7
-5042454.795,-1179704.745,7
-5021575.065,-1179704.745,7
-5000695.335,-1179704.745,7
-4979815.605,-1179704.745,7
-4958935.875,-1179704.745,7
-4938056.145,-1179704.745,7
-4917176.415,-1179704.745,7
-4896296.685,-1179704.745,7
-4875416.955,-1179704.745,7
-4854537.225,-1179704.745,7
-4833657.495,-1179704.745,7
-4812777.765,-1179704.745,7
-4791898.035,-1179704.745,7
-4771018.305,-1179704.745,7
-4750138.575,-1179704.745,7
-4729258.845,-1179704.745,7
-4708379.115,-1179704.745,7
-4687499.385,-1179704.745,7
-4666619.655,-1179704.745,7
-4645739.925,-1179704.745,7
-4624860.195,-1179704.745,7
-4603980.465,-1179704.745,7
-4583100.735,-1179704.745,7
-4562221.005,-1179704.745,7
-4541341.275,-1179704.745,7
-4520461.545,-1179704.745,7
-4499581.815,-1179704.745,7
-4478702.085,-1179704.745,7
-4457822.355,-1179704.745,7
-4436942.625,-1179704.745,7
-4416062.895,-1179704.745,7
-4395183.165,-1179704.745,7
-4374303.435,-1179704.745,7
-4353423.705,-1179704.745,7
-4332543.975,-1179704.745,7
-4311664.245,-1179704.745,7
-4290784.515,-1179704.745,7
-4269904.785,-1179704.745,7
-4249025.055,-1179704.745,7
-4228145.325,-1179704.745,7
-4207265.595,-1179704.745,7
-4186385.865,-1179704.745,7
-4165506.135,-1179704.745,7
-4144626.405,-1179704.745,7
-4123746.675,-1179704.745,7
-4102866.945,-1179704.745,7
-4081987.215,-1179704.745,7
-4061107.485,-1179704.745,7
-4040227.755,-1179704.745,7
-4019348.025,-1179704.745,7
-3998468.295,-1179704.745,7
-3977588.565,-1179704.745,7
-3956708.835,-1179704.745,7
-3935829.105,-1179704.745,7
-3914949.375,-1179704.745,7
-3894069.645,-1179704.745,7
-3873189.915,-1179704.745,7
-3852310.185,-1179704.745,7
-3831430.455,-1179704.745,7
-3810550.725,-1179704.745,7
-3789670.995,-1179704.745,7
-3768791.265,-1179704.745,7
-3747911.535,-1179704.745,7
-3727031.805,-1179704.745,7
-3706152.075,-1179704.745,7
-3685272.345,-1179704.745,7
-3664392.615,-1179704.745,7
1221464.205,-1179704.745,1
1242343.935,-1179704.745,1
1263223.665,-1179704.745,1
1284103.395,-1179704.745,1
1304983.125,-1179704.745,1
1325862.855,-1179704.745,1
1346742.585,-1179704.745,1
1367622.315,-1179704.745,1
1388502.045,-1179704.745,2
1409381.775,-1179704.745,2
1430261.505,-1179704.745,2
1451141.235,-1179704.745,2
1472020.965,-1179704.745,2
1492900.695,-1179704.745,2
1513780.425,-1179704.745,2
1534660.155,-1179704.745,2
1555539.885,-1179704.745,2
1597299.345,-1179704.745,2
1618179.075,-1179704.745,2
1639058.805,-1179704.745,2
1659938.535,-1179704.745,2
1680818.265,-1179704.745,2
1701697.995,-1179704.745,2
1722577.725,-1179704.745,2
1743457.455,-1179704.745,2
1764337.185,-1179704.745,2
1889615.565,-1179704.745,2
1910495.295,-1179704.745,2
1931375.025,-1179704.745,2
1952254.755,-1179704.745,2
1973134.485,-1179704.745,2
1994014.215,-1179704.745,2
2014893.945,-1179704.745,2
2035773.675,-1179704.745,2
2056653.405,-1179704.745,2
2077533.135,-1179704.745,2
2119292.595,-1179704.745,2
2140172.325,-1179704.745,2
2161052.055,-1179704.745,2
2181931.785,-1179704.745,2
2202811.515,-1179704.745,2
2223691.245,-1179704.745,2
2244570.975,-1179704.745,2
2265450.705,-1179704.745,2
2286330.435,-1179704.745,2
2307210.165,-1179704.745,2
2328089.895,-1179704.745,2
2348969.625,-1179704.745,2
2369849.355,-1179704.745,2
2390729.085,-1179704.745,2
2411608.815,-1179704.745,2
2432488.545,-1179704.745,2
2453368.275,-1179704.745,2
2474248.005,-1179704.745,2
2495127.735,-1179704.745,2
2516007.465,-1179704.745,2
2536887.195,-1179704.745,2
2557766.925,-1179704.745,2
2578646.655,-1179704.745,2
2599526.385,-1179704.745,2
2620406.115,-1179704.745,2
2641285.845,-1179704.745,2
2662165.575,-1179704.745,2
2683045.305,-1179704.745,2
2703925.035,-1179704.745,2
2724804.765,-1179704.745,2
2745684.495,-1179704.745,2
2766564.225,-1179704.745,2
2787443.955,-1179704.745,2
2808323.685,-1179704.745,2
2829203.415,-1179704.745,2
2850083.145,-1179704.745,2
2870962.875,-1179704.745,2
2891842.605,-1179704.745,2
2912722.335,-1179704.745,2
2933602.065,-1179704.745,2
2954481.795,-1179704.745,2
2975361.525,-1179704.745,2
2996241.255,-1179704.745,2
3017120.985,-1179704.745,2
3038000.715,-1179704.745,2
3058880.445,-1179704.745,2
3079760.175,-1179704.745,2
3100639.905,-1179704.745,2
3121519.635,-1179704.745,2
3142399.365,-1179704.745,2
3163279.095,-1179704.745,2
3184158.825,-1179704.745,2
3205038.555,-1179704.745,2
3225918.285,-1179704.745,2
3246798.015,-1179704.745,2
3267677.745,-1179704.745,2
3288557.475,-1179704.745,2
3309437.205,-1179704.745,2
3330316.935,-1179704.745,2
3351196.665,-1179704.745,2
3372076.395,-1179704.745,2
3392956.125,-1179704.745,2
3413835.855,-1179704.745,2
3434715.585,-1179704.745,2
3455595.315,-1179704.745,2
3476475.045,-1179704.745,2
3497354.775,-1179704.745,2
3518234.505,-1179704.745,2
3539114.235,-1179704.745,2
3559993.965,-1179704.745,2
3580873.695,-1179704.745,2
3601753.425,-1179704.745,2
3622633.155,-1179704.745,2
3643512.885,-1179704.745,2
3664392.615,-1179704.745,2
3685272.345,-1179704.745,2
3706152.075,-1179704.745,2
3727031.805,-1179704.745,2
3747911.535,-1179704.745,2
3768791.265,-1179704.745,2
3789670.995,-1179704.745,2
3810550.725,-1179704.745,2
3831430.455,-1179704.745,2
11744848.125,-1179704.745,9
11765727.855,-1179704.745,9
11786607.585,-1179704.745,9
11807487.315,-1179704.745,9
11828367.045,-1179704.745,9
11849246.775,-1179704.745,9
11870126.505,-1179704.745,9
11891006.235,-1179704.745,9
11911885.965,-1179704.745,9
12141562.995,-1179704.745,9
12162442.725,-1179704.745,9
12183322.455,-1179704.745,9
12204202.185,-1179704.745,9
12225081.915,-1179704.745,9
12245961.645,-1179704.745,9
12266841.375,-1179704.745,9
12287721.105,-1179704.745,9
12308600.835,-1179704.745,9
12329480.565,-1179704.745,9
12350360.295,-1179704.745,9
12371240.025,-1179704.745,9
14500972.485,-1179704.745,9
14521852.215,-1179704.745,9
14542731.945,-1179704.745,9
14563611.675,-1179704.745,9
14584491.405,-1179704.745,9
14605371.135,-1179704.745,9
14626250.865,-1179704.745,9
14647130.595,-1179704.745,9
14668010.325,-1179704.745,9
14688890.055,-1179704.745,9
14709769.785,-1179704.745,9
14730649.515,-1179704.745,9
14751529.245,-1179704.745,9
14772408.975,-1179704.745,9
14793288.705,-1179704.745,9
14814168.435,-1179704.745,9
15732876.555,-1179704.745,9
15753756.285,-1179704.745,9
15774636.015,-1179704.745,9
15795515.745,-1179704.745,9
15816395.475,-1179704.745,9
15837275.205,-1179704.745,9
15858154.935,-1179704.745,9
15879034.665,-1179704.745,9
15899914.395,-1179704.745,9
-7861218.345,-1200584.475,10
-7840338.615,-1200584.475,10
-7819458.885,-1200584.475,10
-7798579.155,-1200584.475,10
-7777699.425,-1200584.475,10
-7756819.695,-1200584.475,8
-7735939.965,-1200584.475,8
-7715060.235,-1200584.475,8
-7694180.505,-1200584.475,8
-7673300.775,-1200584.475,8
-7652421.045,-1200584.475,8
-7631541.315,-1200584.475,8
-7610661.585,-1200584.475,8
-7589781.855,-1200584.475,8
-7568902.125,-1200584.475,8
-7548022.395,-1200584.475,8
-7527142.665,-1200584.475,8
-7506262.935,-1200584.475,8
-7485383.205,-1200584.475,8
-7464503.475,-1200584.475,8
-7443623.745,-1200584.475,8
-7422744.015,-1200584.475,8
-7401864.285,-1200584.475,8
-7380984.555,-1200584.475,8
-7360104.825,-1200584.475,8
-7339225.095,-1200584.475,8
-7318345.365,-1200584.475,8
-7297465.635,-1200584.475,8
-7276585.905,-1200584.475,8
-7255706.175,-1200584.475,8
-7234826.445,-1200584.475,8
-7213946.715,-1200584.475,8
-7193066.985,-1200584.475,8
-7172187.255,-1200584.475,8
-7151307.525,-1200584.475,8
-7130427.795,-1200584.475,8
-7109548.065,-1200584.475,8
-7088668.335,-1200584.475,8
-7067788.605,-1200584.475,8
-7046908.875,-1200584.475,8
-7026029.145,-1200584.475,8
-7005149.415,-1200584.475,8
-6984269.685,-1200584.475,8
-6963389.955,-1200584.475,8
-6942510.225,-1200584.475,8
-6921630.495,-1200584.475,8
-6900750.765,-1200584.475,8
-6879871.035,-1200584.475,8
-6858991.305,-1200584.475,8
-6838111.575,-1200584.475,8
-6817231.845,-1200584.475,8
-6796352.115,-1200584.475,8
-6775472.385,-1200584.475,8
-6754592.655,-1200584.475,8
-6733712.925,-1200584.475,8
-6712833.195,-1200584.475,8
-6691953.465,-1200584.475,8
-6671073.735,-1200584.475,8
-6650194.005,-1200584.475,8
-6629314.275,-1200584.475,8
-6608434.545,-1200584.475,8
-6587554.815,-1200584.475,8
-6566675.085,-1200584.475,8
-6545795.355,-1200584.475,8
-6524915.625,-1200584.475,8
-6504035.895,-1200584.475,8
-6483156.165,-1200584.475,8
-6462276.435,-1200584.475,8
-6441396.705,-1200584.475,8
-6420516.975,-1200584.475,8
-6399637.245,-1200584.475,8
-6378757.515,-1200584.475,8
-6357877.785,-1200584.475,8
-6336998.055,-1200584.475,8
-6316118.325,-1200584.475,8
-6295238.595,-1200584.475,8
-6274358.865,-1200584.475,8
-6253479.135,-1200584.475,8
-6232599.405,-1200584.475,8
-6211719.675,-1200584.475,8
-6190839.945,-1200584.475,8
-6169960.215,-1200584.475,8
-6149080.485,-1200584.475,8
-6128200.755,-1200584.475,8
-6107321.025,-1200584.475,8
-6086441.295,-1200584.475,8
-6065561.565,-1200584.475,8
-6044681.835,-1200584.475,8
-6023802.105,-1200584.475,8
-6002922.375,-1200584.475,8
-5982042.645,-1200584.475,8
-5961162.915,-1200584.475,8
-5940283.185,-1200584.475,8
-5919403.455,-1200584.475,8
-5898523.725,-1200584.475,8
-5877643.995,-1200584.475,8
-5856764.265,-1200584.475,8
-5835884.535,-1200584.475,8
-5815004.805,-1200584.475,8
-5794125.075,-1200584.475,8
-5773245.345,-1200584.475,8
-5752365.615,-1200584.475,8
-5731485.885,-1200584.475,8
-5710606.155,-1200584.475,8
-5689726.425,-1200584.475,8
-5668846.695,-1200584.475,8
-5647966.965,-1200584.475,8
-5627087.235,-1200584.475,8
-5606207.505,-1200584.475,8
-5585327.775,-1200584.475,8
-5564448.045,-1200584.475,8
-5543568.315,-1200584.475,8
-5522688.585,-1200584.475,8
-5501808.855,-1200584.475,8
-5480929.125,-1200584.475,8
-5460049.395,-1200584.475,8
-5439169.665,-1200584.475,8
-5418289.935,-1200584.475,8
-5397410.205,-1200584.475,8
-5376530.475,-1200584.475,8
-5355650.745,-1200584.475,7
-5334771.015,-1200584.475,7
-5313891.285,-1200584.475,7
-5293011.555,-1200584.475,7
-5272131.825,-1200584.475,7
-5251252.095,-1200584.475,7
-5230372.365,-1200584.475,7
-5209492.635,-1200584.475,7
-5188612.905,-1200584.475,7
-5167733.175,-1200584.475,7
-5146853.445,-1200584.475,7
-5125973.715,-1200584.475,7
-5105093.985,-1200584.475,7
-5084214.255,-1200584.475,7
-5063334.525,-1200584.475,7
-5042454.795,-1200584.475,7
-5021575.065,-1200584.475,7
-5000695.335,-1200584.475,7
-4979815.605,-1200584.475,7
-4958935.875,-1200584.475,7
-4938056.145,-1200584.475,7
-4917176.415,-1200584.475,7
-4896296.685,-1200584.475,7
-4875416.955,-1200584.475,7
-4854537.225,-1200584.475,7
-4833657.495,-1200584.475,7
-4812777.765,-1200584.475,7
-4791898.035,-1200584.475,7
-4771018.305,-1200584.475,7
-4750138.575,-1200584.475,7
-4729258.845,-1200584.475,7
-4708379.115,-1200584.475,7
-4687499.385,-1200584.475,7
-4666619.655,-1200584.475,7
-4645739.925,-1200584.475,7
-4624860.195,-1200584.475,7
-4603980.465,-1200584.475,7
-4583100.735,-1200584.475,7
-4562221.005,-1200584.475,7
-4541341.275,-1200584.475,7
-4520461.545,-1200584.475,7
-4499581.815,-1200584.475,7
-4478702.085,-1200584.475,7
-4457822.355,-1200584.475,7
-4436942.625,-1200584.475,7
-4416062.895,-1200584.475,7
-4395183.165,-1200584.475,7
-4374303.435,-1200584.475,7
-4353423.705,-1200584.475,7
-4332543.975,-1200584.475,7
-4311664.245,-1200584.475,7
-4290784.515,-1200584.475,7
-4269904.785,-1200584.475,7
-4249025.055,-1200584.475,7
-4228145.325,-1200584.475,7
-4207265.595,-1200584.475,7
-4186385.865,-1200584.475,7
-4165506.135,-1200584.475,7
-4144626.405,-1200584.475,7
-4123746.675,-1200584.475,7
-4102866.945,-1200584.475,7
-4081987.215,-1200584.475,7
-4061107.485,-1200584.475,7
-4040227.755,-1200584.475,7
-4019348.025,-1200584.475,7
-3998468.295,-1200584.475,7
-3977588.565,-1200584.475,7
-3956708.835,-1200584.475,7
-3935829.105,-1200584.475,7
-3914949.375,-1200584.475,7
-3894069.645,-1200584.475,7
-3873189.915,-1200584.475,7
-3852310.185,-1200584.475,7
-3831430.455,-1200584.475,7
-3810550.725,-1200584.475,7
-3789670.995,-1200584.475,7
-3768791.265,-1200584.475,7
-3747911.535,-1200584.475,7
-3727031.805,-1200584.475,7
-3706152.075,-1200584.475,7
-3685272.345,-1200584.475,7
1221464.205,-1200584.475,1
1242343.935,-1200584.475,1
1263223.665,-1200584.475,1
1284103.395,-1200584.475,1
1304983.125,-1200584.475,1
1325862.855,-1200584.475,1
1346742.585,-1200584.475,1
1367622.315,-1200584.475,1
1388502.045,-1200584.475,2
1409381.775,-1200584.475,2
1430261.505,-1200584.475,2
1451141.235,-1200584.475,2
1472020.965,-1200584.475,2
1492900.695,-1200584.475,2
1513780.425,-1200584.475,2
1534660.155,-1200584.475,2
1555539.885,-1200584.475,2
1576419.615,-1200584.475,2
1618179.075,-1200584.475,2
1639058.805,-1200584.475,2
1659938.535,-1200584.475,2
1680818.265,-1200584.475,2
1701697.995,-1200584.475,2
1722577.725,-1200584.475,2
1743457.455,-1200584.475,2
1764337.185,-1200584.475,2
1910495.295,-1200584.475,2
1931375.025,-1200584.475,2
1952254.755,-1200584.475,2
1973134.485,-1200584.475,2
1994014.215,-1200584.475,2
2014893.945,-1200584.475,2
2035773.675,-1200584.475,2
2056653.405,-1200584.475,2
2077533.135,-1200584.475,2
2098412.865,-1200584.475,2
2119292.595,-1200584.475,2
2140172.325,-1200584.475,2
2202811.515,-1200584.475,2
2223691.245,-1200584.475,2
2244570.975,-1200584.475,2
2265450.705,-1200584.475,2
2286330.435,-1200584.475,2
2307210.165,-1200584.475,2
2328089.895,-1200584.475,2
2348969.625,-1200584.475,2
2369849.355,-1200584.475,2
2390729.085,-1200584.475,2
2411608.815,-1200584.475,2
2432488.545,-1200584.475,2
2453368.275,-1200584.475,2
2474248.005,-1200584.475,2
2495127.735,-1200584.475,2
2516007.465,-1200584.475,2
2536887.195,-1200584.475,2
2557766.925,-1200584.475,2
2578646.655,-1200584.475,2
2599526.385,-1200584.475,2
2620406.115,-1200584.475,2
2641285.845,-1200584.475,2
2662165.575,-1200584.475,2
2683045.305,-1200584.475,2
2703925.035,-1200584.475,2
2724804.765,-1200584.475,2
2745684.495,-1200584.475,2
2766564.225,-1200584.475,2
2787443.955,-1200584.475,2
2808323.685,-1200584.475,2
2829203.415,-1200584.475,2
2850083.145,-1200584.475,2
2870962.875,-1200584.475,2
2891842.605,-1200584.475,2
2912722.335,-1200584.475,2
2933602.065,-1200584.475,2
2954481.795,-1200584.475,2
2975361.525,-1200584.475,2
2996241.255,-1200584.475,2
3017120.985,-1200584.475,2
3038000.715,-1200584.475,2
3058880.445,-1200584.475,2
3079760.175,-1200584.475,2
3100639.905,-1200584.475,2
3121519.635,-1200584.475,2
3142399.365,-1200584.475,2
3163279.095,-1200584.475,2
3184158.825,-1200584.475,2
3205038.555,-1200584.475,2
3225918.285,-1200584.475,2
3246798.015,-1200584.475,2
3267677.745,-1200584.475,2
3288557.475,-1200584.475,2
3309437.205,-1200584.475,2
3330316.935,-1200584.475,2
3351196.665,-1200584.475,2
3372076.395,-1200584.475,2
3392956.125,-1200584.475,2
3413835.855,-1200584.475,2
3434715.585,-1200584.475,2
3455595.315,-1200584.475,2
3476475.045,-1200584.475,2
3497354.775,-1200584.475,2
3518234.505,-1200584.475,2
3539114.235,-1200584.475,2
3559993.965,-1200584.475,2
